Date,Measure,Value,Category
2017-05-01, Volume , 106.2 ,Books newspapers and stationary
2017-06-01, Volume , 115.5 ,Books newspapers and stationary
2017-07-01, Volume , 114.5 ,Books newspapers and stationary
2017-08-01, Volume , 114.1 ,Books newspapers and stationary
2017-09-01, Volume , 110.3 ,Books newspapers and stationary
2017-10-01, Volume , 121.1 ,Books newspapers and stationary
2017-11-01, Volume , 110.4 ,Books newspapers and stationary
2017-12-01, Volume , 104.8 ,Books newspapers and stationary
2018-01-01, Volume , 107.4 ,Books newspapers and stationary
2018-02-01, Volume , 107.2 ,Books newspapers and stationary
2018-03-01, Volume , 110.0 ,Books newspapers and stationary
2018-04-01, Volume , 115.7 ,Books newspapers and stationary
2018-05-01, Volume , 112.7 ,Books newspapers and stationary
2018-06-01, Volume , 107.4 ,Books newspapers and stationary
2018-07-01, Volume , 110.9 ,Books newspapers and stationary
2018-08-01, Volume , 112.1 ,Books newspapers and stationary
2018-09-01, Volume , 111.7 ,Books newspapers and stationary
2018-10-01, Volume , 110.1 ,Books newspapers and stationary
2018-11-01, Volume , 105.2 ,Books newspapers and stationary
2018-12-01, Volume , 107.2 ,Books newspapers and stationary
2019-01-01, Volume , 98.8 ,Books newspapers and stationary
2019-02-01, Volume , 88.2 ,Books newspapers and stationary
2019-03-01, Volume , 107.3 ,Books newspapers and stationary
2019-04-01, Volume , 93.2 ,Books newspapers and stationary
2019-05-01, Volume , 91.0 ,Books newspapers and stationary
2019-06-01, Volume , 95.1 ,Books newspapers and stationary
2019-07-01, Volume , 92.7 ,Books newspapers and stationary
2019-08-01, Volume , 94.7 ,Books newspapers and stationary
2019-09-01, Volume , 96.1 ,Books newspapers and stationary
2019-10-01, Volume , 103.7 ,Books newspapers and stationary
2019-11-01, Volume , 113.8 ,Books newspapers and stationary
2019-12-01, Volume , 120.5 ,Books newspapers and stationary
2020-01-01, Volume , 139.4 ,Books newspapers and stationary
2020-02-01, Volume , 110.9 ,Books newspapers and stationary
2020-03-01, Volume , 69.0 ,Books newspapers and stationary
2020-04-01, Volume , 43.6 ,Books newspapers and stationary
2020-05-01, Volume , 45.7 ,Books newspapers and stationary
2020-06-01, Volume , 71.3 ,Books newspapers and stationary
2020-07-01, Volume , 99.6 ,Books newspapers and stationary
2020-08-01, Volume , 103.1 ,Books newspapers and stationary
2020-09-01, Volume , 109.7 ,Books newspapers and stationary
2020-10-01, Volume , 107.8 ,Books newspapers and stationary
2020-11-01, Volume , 70.7 ,Books newspapers and stationary
2020-12-01, Volume , 82.4 ,Books newspapers and stationary
2021-01-01, Volume , 57.2 ,Books newspapers and stationary
2021-02-01, Volume , 45.0 ,Books newspapers and stationary
2021-03-01, Volume , 41.2 ,Books newspapers and stationary
2021-04-01, Volume , 83.1 ,Books newspapers and stationary
2021-05-01, Volume , 94.0 ,Books newspapers and stationary
2021-06-01, Volume , 85.3 ,Books newspapers and stationary
2021-07-01, Volume , 89.2 ,Books newspapers and stationary
2021-08-01, Volume , 91.0 ,Books newspapers and stationary
2021-09-01, Volume , 86.0 ,Books newspapers and stationary
2021-10-01, Volume , 82.3 ,Books newspapers and stationary
2021-11-01, Volume , 83.4 ,Books newspapers and stationary
2021-12-01, Volume , 79.8 ,Books newspapers and stationary
2022-01-01, Volume , 78.7 ,Books newspapers and stationary
2022-02-01, Volume , 79.8 ,Books newspapers and stationary
2022-03-01, Volume , 82.8 ,Books newspapers and stationary
2022-04-01, Volume , 81.8 ,Books newspapers and stationary
2022-05-01, Volume , 85.9 ,Books newspapers and stationary
